1/15/2019,FISI,26.95,USD
1/15/2019,FNB,11.03,USD
1/15/2019,FNWB,15.36,USD
1/15/2019,FRBA,11.42,USD
1/15/2019,FRBK,6.04,USD
1/15/2019,FUNC,17.31,USD
1/15/2019,GCBC,30.70000002,USD
1/15/2019,HIFS,196.1500016,USD
1/15/2019,KRNY,13.16,USD
1/15/2019,LOB,15.63,USD
1/15/2019,MSL,11.13,USD
1/15/2019,NCOM,38.22,USD
1/15/2019,NKSH,37.4,USD
1/15/2019,ORRF,19.07,USD
1/15/2019,PBHC,13.75,USD
1/15/2019,PBIP US,17.87,USD
1/15/2019,SASR,33.34,USD
1/15/2019,SBBX,20.9,USD
1/15/2019,SMBK,18.4,USD
1/15/2019,SMMF,20.27,USD
1/15/2019,SVBI,8.53,USD
1/15/2019,SYBT,33.91,USD
1/15/2019,TCFC,29.9,USD
1/15/2019,TSC,20.83,USD
1/15/2019,VBTX,22.45,USD
1/16/2019,ACBI,17.99,USD
1/16/2019,AROW,33.25,USD
1/16/2019,ASRV,4.11,USD
1/16/2019,BWFG,28.95,USD
1/16/2019,CVCY,18.6,USD
1/16/2019,CVLY,22.88,USD
1/16/2019,CWBC,10,USD
1/16/2019,EBMT,17.81,USD
1/16/2019,ENFC,21.99,USD
1/16/2019,FFIN,61.73,USD
1/16/2019,FISI,27.58,USD
1/16/2019,FNB,11.27,USD
1/16/2019,FNWB,15.4,USD
1/16/2019,FRBA,11.42,USD
1/16/2019,FRBK,6.17,USD
1/16/2019,FUNC,17.61,USD
1/16/2019,GCBC,30.62999964,USD
1/16/2019,HIFS,198.790002,USD
1/16/2019,KRNY,13.23,USD
1/16/2019,LOB,15.99,USD
1/16/2019,MSL,11.41,USD
1/16/2019,NCOM,39.04,USD
1/16/2019,NKSH,36.67,USD
1/16/2019,ORRF,19.13,USD
1/16/2019,PBHC,14.78,USD
1/16/2019,PBIP US,18.02,USD
1/16/2019,SASR,34.24,USD
1/16/2019,SBBX,21.01,USD
1/16/2019,SMBK,18.15,USD
1/16/2019,SMMF,20.34,USD
1/16/2019,SVBI,8.25,USD
1/16/2019,SYBT,34.44,USD
1/16/2019,TCFC,29.95,USD
1/16/2019,TSC,21.27,USD
1/16/2019,VBTX,22.68,USD
1/17/2019,ACBI,17.85,USD
1/17/2019,AROW,32.85,USD
1/17/2019,ASRV,4.11,USD
1/17/2019,BWFG,29.02,USD
1/17/2019,CVCY,18.9,USD
1/17/2019,CVLY,22.9,USD
1/17/2019,CWBC,9.9,USD
1/17/2019,EBMT,17.51,USD
1/17/2019,ENFC,21.98,USD
1/17/2019,FFIN,62.69,USD
1/17/2019,FISI,27.46,USD
1/17/2019,FNB,11.35,USD
1/17/2019,FNWB,15.33,USD
1/17/2019,FRBA,11.42,USD
1/17/2019,FRBK,6.35,USD
1/17/2019,FUNC,17.53,USD
1/17/2019,GCBC,30.2499993,USD
1/17/2019,HIFS,197.330001,USD
1/17/2019,KRNY,13.24,USD
1/17/2019,LOB,15.97,USD
1/17/2019,MSL,11.47,USD
1/17/2019,NCOM,38.95,USD
1/17/2019,NKSH,35.21,USD
1/17/2019,ORRF,19.11,USD
1/17/2019,PBHC,14.5,USD
1/17/2019,PBIP US,17.97,USD
1/17/2019,SASR,32.05,USD
1/17/2019,SBBX,20.9,USD
1/17/2019,SMBK,18.13,USD
1/17/2019,SMMF,21.13,USD
1/17/2019,SVBI,8.6,USD
1/17/2019,SYBT,34.19,USD
1/17/2019,TCFC,29.6,USD
1/17/2019,TSC,21.53,USD
1/17/2019,VBTX,23.12,USD
1/18/2019,ACBI,18.17,USD
1/18/2019,AROW,32.47,USD
1/18/2019,ASRV,4.13,USD
1/18/2019,BWFG,28.78,USD
1/18/2019,CVCY,19.42,USD
1/18/2019,CVLY,21.78,USD
1/18/2019,CWBC,10.09500017,USD
1/18/2019,EBMT,17.11,USD
1/18/2019,ENFC,21.83,USD
1/18/2019,FFIN,63.06,USD
1/18/2019,FISI,27.43,USD
1/18/2019,FNB,11.44,USD
1/18/2019,FNWB,15.31,USD
1/18/2019,FRBA,11.48,USD
1/18/2019,FRBK,6.35,USD
1/18/2019,FUNC,17.57,USD
1/18/2019,GCBC,30.2499993,USD
1/18/2019,HIFS,195.9999983,USD
1/18/2019,KRNY,13.32,USD
